"BayId","location","lat","lon"
"7064","(-37.804516364541406, 144.9589644045107)",-37.8045163645414,144.958964404511
"5313","(-37.829452221386546, 144.9710348841311)",-37.8294522213865,144.971034884131
"6040","(-37.819277474460826, 144.9531460181991)",-37.8192774744608,144.953146018199
"5665","(-37.80982658778716, 144.97889542467027)",-37.8098265877872,144.97889542467
"3880","(-37.806617521044075, 144.95501761198784)",-37.8066175210441,144.955017611988
"3275","(-37.806668087276925, 144.9535383082356)",-37.8066680872769,144.953538308236
"4387","(-37.80765463998226, 144.95272351758337)",-37.8076546399823,144.952723517583
"5792","(-37.815248445889395, 144.97581894562478)",-37.8152484458894,144.975818945625
"3857","(-37.80729075478993, 144.95489727880891)",-37.8072907547899,144.954897278809
"4191","(-37.80856743802731, 144.95903826457047)",-37.8085674380273,144.95903826457
"1128","(-37.81354371028887, 144.96003218446697)",-37.8135437102889,144.960032184467
"3580","(-37.808402507551, 144.95298472785083)",-37.808402507551,144.952984727851
"3575","(-37.808314705423946, 144.95328919451828)",-37.8083147054239,144.953289194518
"5794","(-37.81526312623545, 144.97595376259363)",-37.8152631262355,144.975953762594
"3863","(-37.80711601952778, 144.9549286868729)",-37.8071160195278,144.954928686873
"5795","(-37.81527045970017, 144.97602117084762)",-37.8152704597002,144.976021170848
"3588","(-37.80845438331892, 144.95239578991172)",-37.8084543833189,144.952395789912
"4355","(-37.80844946288812, 144.9526373310938)",-37.8084494628881,144.952637331094
"3825","(-37.80711670747934, 144.95428638590482)",-37.8071167074793,144.954286385905
"7854","(-37.81476850272963, 144.96328485232266)",-37.8147685027296,144.963284852323
"3859","(-37.8072410232429, 144.9549061747726)",-37.8072410232429,144.954906174773
"3574","(-37.808202973656115, 144.95326759993318)",-37.8082029736561,144.953267599933
"2528","(-37.813135638529545, 144.9593364692715)",-37.8131356385295,144.959336469272
"5722","(-37.810732652757935, 144.9764568695379)",-37.8107326527579,144.976456869538
"3816","(-37.8073298126271, 144.95438333468036)",-37.8073298126271,144.95438333468
"5742","(-37.810964860007076, 144.97688247489913)",-37.8109648600071,144.976882474899
"3675","(-37.80496415539301, 144.94854345868964)",-37.804964155393,144.94854345869
"4011","(-37.80588431030715, 144.95213574337413)",-37.8058843103071,144.952135743374
"3345","(-37.81047734237971, 144.95684628413022)",-37.8104773423797,144.95684628413
"4343","(-37.80748800403958, 144.95847501898476)",-37.8074880040396,144.958475018985
"3862","(-37.80714143011748, 144.9549240681294)",-37.8071414301175,144.954924068129
"3107","(-37.80481922760674, 144.95738798735076)",-37.8048192276067,144.957387987351
"5766","(-37.81199063463346, 144.97611265531617)",-37.8119906346335,144.976112655316
"5738","(-37.81093375373146, 144.9765958884354)",-37.8109337537315,144.976595888435
"5406","(-37.81045115589767, 144.97534751972975)",-37.8104511558977,144.97534751973
"3282","(-37.806528893455734, 144.95356284829148)",-37.8065288934557,144.953562848291
"5688","(-37.81008007183529, 144.97988146513688)",-37.8100800718353,144.979881465137
"5580","(-37.81083727337871, 144.98335547111526)",-37.8108372733787,144.983355471115
"6270","(-37.8193114248518, 144.9484171399792)",-37.8193114248518,144.948417139979
"5225","(-37.811578918413204, 144.95259812942794)",-37.8115789184132,144.952598129428
"3314","(-37.8098161874264, 144.95869499646682)",-37.8098161874264,144.958694996467
"5915","(-37.80278835337181, 144.9671509812561)",-37.8027883533718,144.967150981256
"5579","(-37.810889212520195, 144.98334702578936)",-37.8108892125202,144.983347025789
"4359","(-37.807096714720245, 144.9538683555503)",-37.8070967147202,144.95386835555
"2491","(-37.81236140651383, 144.9619399429803)",-37.8123614065138,144.96193994298
"3868","(-37.806965699526, 144.95495538329502)",-37.806965699526,144.954955383295
"4016","(-37.805689637861846, 144.9521707552837)",-37.8056896378618,144.952170755284
"3622","(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.954759349222
"3865","(-37.80706400128357, 144.95493798489738)",-37.8070640012836,144.954937984897
"3864","(-37.80709106879101, 144.95493314683276)",-37.807091068791,144.954933146833
"5413","(-37.811027950623796, 144.97557498790297)",-37.8110279506238,144.975574987903
"3549","(-37.80880510071484, 144.9541587211426)",-37.8088051007148,144.954158721143
"4347","(-37.8075398683832, 144.95829756035846)",-37.8075398683832,144.958297560358
"8988","(-37.82849924242765, 144.9710688158288)",-37.8284992424276,144.971068815829
"1096","(-37.8162014901671, 144.96125097354576)",-37.8162014901671,144.961250973546
"4341","(-37.80746735862042, 144.958545716777)",-37.8074673586204,144.958545716777
"5677","(-37.80999697329351, 144.97912144605726)",-37.8099969732935,144.979121446057
"3871","(-37.80689127173339, 144.95496868594748)",-37.8068912717334,144.954968685947
"5496","(-37.815720598710584, 144.9825298060074)",-37.8157205987106,144.982529806007
"5698","(-37.810152184046956, 144.9805329527768)",-37.810152184047,144.980532952777
"5718","(-37.810704626842465, 144.97619865867392)",-37.8107046268425,144.976198658674
"5617","(-37.80959686520444, 144.975272240521)",-37.8095968652044,144.975272240521
"5503","(-37.815355587590616, 144.98259200191146)",-37.8153555875906,144.982592001911
"5726","(-37.81076240555533, 144.97673109516006)",-37.8107624055553,144.97673109516
"8969","(-37.82580044547807, 144.9709239077456)",-37.8258004454781,144.970923907746
"6036","(-37.82113479065242, 144.94301661517727)",-37.8211347906524,144.943016615177
"3872","(-37.806866924998914, 144.95497304181424)",-37.8068669249989,144.954973041814
"3828","(-37.80679216256973, 144.95413973020337)",-37.8067921625697,144.954139730203
"3861","(-37.807189189914745, 144.9549154453604)",-37.8071891899147,144.95491544536
"5736","(-37.810916660051134, 144.97644004460352)",-37.8109166600511,144.976440044604
"5914","(-37.802947493750466, 144.9668623088271)",-37.8029474937505,144.966862308827
"4252","(-37.80930933716368, 144.95565402708218)",-37.8093093371637,144.955654027082
"3875","(-37.80676840605765, 144.95499064476647)",-37.8067684060576,144.954990644766
"5737","(-37.81092530934786, 144.976518791447)",-37.8109253093479,144.976518791447
"5802","(-37.81573200719531, 144.9802101818691)",-37.8157320071953,144.980210181869
"2690","(-37.80355520552128, 144.94943939362565)",-37.8035552055213,144.949439393626
"5713","(-37.81066931473525, 144.97587520912788)",-37.8106693147353,144.975875209128
"5663","(-37.80981172696171, 144.97876035030947)",-37.8098117269617,144.978760350309
"3543","(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.954417130631
"3375","(-37.8065656135546, 144.9511022369515)",-37.8065656135546,144.951102236951
"3948","(-37.8052387829283, 144.95375936377005)",-37.8052387829283,144.95375936377
"5417","(-37.81151861491936, 144.97538922770752)",-37.8115186149194,144.975389227708
"4207","(-37.80879640283257, 144.9582486285122)",-37.8087964028326,144.958248628512
"5475","(-37.81139630315364, 144.97794064967985)",-37.8113963031536,144.97794064968
"5407","(-37.81039757743352, 144.97535659791828)",-37.8103975774335,144.975356597918
"5744","(-37.81097939951793, 144.9770174279758)",-37.8109793995179,144.977017427976
"5767","(-37.811998362497285, 144.9761823289095)",-37.8119983624973,144.976182328909
"6247","(-37.822240565681255, 144.94676108046633)",-37.8222405656813,144.946761080466
"5783","(-37.8121409749146, 144.9774876674445)",-37.8121409749146,144.977487667445
"5734","(-37.81088356628949, 144.9778441864578)",-37.8108835662895,144.977844186458
"3096","(-37.80507850502187, 144.95733720169193)",-37.8050785050219,144.957337201692
"661","(-37.80813848567339, 144.9715594236314)",-37.8081384856734,144.971559423631
"5730","(-37.81085653328952, 144.97759520657974)",-37.8108565332895,144.97759520658
"4310","(-37.809255658086165, 144.95607714143563)",-37.8092556580862,144.956077141436
"5733","(-37.810876946438654, 144.9777832199635)",-37.8108769464387,144.977783219963
"5470","(-37.810230427223885, 144.97837239923945)",-37.8102304272239,144.978372399239
"5777","(-37.812095858047925, 144.97707459631323)",-37.8120958580479,144.977074596313
"2341","(-37.81302879953813, 144.9593557913483)",-37.8130287995381,144.959355791348
"5420","(-37.8111814359484, 144.97544200658723)",-37.8111814359484,144.975442006587
"1032","(-37.81268610607768, 144.95951470462205)",-37.8126861060777,144.959514704622
"660","(-37.80816240166074, 144.97157039480527)",-37.8081624016607,144.971570394805
"6433","(-37.82020569169822, 144.94601355990216)",-37.8202056916982,144.946013559902
"8344","(-37.81653393890703, 144.96969394246375)",-37.816533938907,144.969693942464
"5910","(-37.80294624149367, 144.96770108517356)",-37.8029462414937,144.967701085174
"5790","(-37.815233769579045, 144.97568419502824)",-37.815233769579,144.975684195028
"5817","(-37.81584255022129, 144.98121721107145)",-37.8158425502213,144.981217211071
"2691","(-37.803528781966094, 144.94963406770725)",-37.8035287819661,144.949634067707
"4263","(-37.80947581306851, 144.95583196711485)",-37.8094758130685,144.955831967115
"5387","(-37.81034820909123, 144.97565092653258)",-37.8103482090912,144.975650926533
"5725","(-37.81075417518851, 144.9766552194074)",-37.8107541751885,144.976655219407
"8126","(-37.81666435391564, 144.9814410070728)",-37.8166643539156,144.981441007073
"2229","(-37.81203096431087, 144.95520652805575)",-37.8120309643109,144.955206528056
"5720","(-37.810718579554994, 144.97632719272056)",-37.810718579555,144.976327192721
"5400","(-37.80992531283371, 144.9757208795518)",-37.8099253128337,144.975720879552
"5715","(-37.810683569555636, 144.97600564601393)",-37.8106835695556,144.976005646014
"5721","(-37.810725586187885, 144.97639176158225)",-37.8107255861879,144.976391761582
"5574","(-37.81114847526887, 144.98330407351483)",-37.8111484752689,144.983304073515
"5421","(-37.81112466099329, 144.97545089934948)",-37.8111246609933,144.975450899349
"5409","(-37.810290412819114, 144.97537457553082)",-37.8102904128191,144.975374575531
"3284","(-37.806470560294805, 144.95357314589475)",-37.8064705602948,144.953573145895
"6759","(-37.82094549175062, 144.94419402739385)",-37.8209454917506,144.944194027394
"5357","(-37.824542423653995, 144.96159306132756)",-37.824542423654,144.961593061328
"5724","(-37.81074692454287, 144.97658841133554)",-37.8107469245429,144.976588411336
"3489","(-37.80833892225637, 144.96017447619454)",-37.8083389222564,144.960174476195
"2200","(-37.811443269781755, 144.95725989958146)",-37.8114432697818,144.957259899581
"887","(-37.81129716567956, 144.967533265108)",-37.8112971656796,144.967533265108
"5414","(-37.8109708089936, 144.97558487670682)",-37.8109708089936,144.975584876707
"5758","(-37.811912068922375, 144.97539496289204)",-37.8119120689224,144.975394962892
"1112","(-37.81430566607628, 144.9603801373558)",-37.8143056660763,144.960380137356
"5491","(-37.812541185439564, 144.98330593647106)",-37.8125411854396,144.983305936471
"2238","(-37.812158215755076, 144.95475730314467)",-37.8121582157551,144.954757303145
"659","(-37.80818624357095, 144.97158122019766)",-37.808186243571,144.971581220198
"2682","(-37.80377542661587, 144.94940056369148)",-37.8037754266159,144.949400563691
"5683","(-37.810041338304615, 144.97952479602912)",-37.8100413383046,144.979524796029
"4118","(-37.8037734258926, 144.95100108193583)",-37.8037734258926,144.951001081936
"5815","(-37.81582780600902, 144.98108294069868)",-37.815827806009,144.981082940699
"5405","(-37.81050471249243, 144.97533844521365)",-37.8105047124924,144.975338445214
"5664","(-37.809819092038914, 144.97882786858963)",-37.8098190920389,144.97882786859
"5425","(-37.81409731884076, 144.97772681545538)",-37.8140973188408,144.977726815455
"5690","(-37.8100944160155, 144.98001137424978)",-37.8100944160155,144.98001137425
"5481","(-37.810711795827416, 144.9780546995853)",-37.8107117958274,144.978054699585
"5739","(-37.810942190446674, 144.97667296007597)",-37.8109421904467,144.976672960076
"3761","(-37.81054581368727, 144.9586676329323)",-37.8105458136873,144.958667632932
"5719","(-37.81071163256664, 144.97626320429475)",-37.8107116325666,144.976263204295
"2659","(-37.80447057318887, 144.94946883084802)",-37.8044705731889,144.949468830848
"6266","(-37.81908854023449, 144.94840846874524)",-37.8190885402345,144.948408468745
"6112","(-37.81932658153467, 144.94556048396956)",-37.8193265815347,144.94556048397
"705","(-37.81174571141888, 144.97053739153296)",-37.8117457114189,144.970537391533
"3891","(-37.8062945984034, 144.95507532753643)",-37.8062945984034,144.955075327536
"5428","(-37.81394193392566, 144.97775285237924)",-37.8139419339257,144.977752852379
"5785","(-37.81215577393052, 144.9776229495011)",-37.8121557739305,144.977622949501
"5166","(-37.80972376398436, 144.97099638341928)",-37.8097237639844,144.970996383419
"5573","(-37.81119986740754, 144.983295548785)",-37.8111998674075,144.983295548785
"5773","(-37.81204342877746, 144.97659599901044)",-37.8120434287775,144.97659599901
"5841","(-37.81605995958615, 144.9814878087895)",-37.8160599595861,144.981487808789
"4300","(-37.80935620860668, 144.95605863228343)",-37.8093562086067,144.956058632283
"6174","(-37.81947402569617, 144.94473806526696)",-37.8194740256962,144.944738065267
"2688","(-37.803609634862845, 144.94942976511823)",-37.8036096348628,144.949429765118
"6305","(-37.819569347421655, 144.94969301151178)",-37.8195693474217,144.949693011512
"5528","(-37.81406523305979, 144.98281190574397)",-37.8140652330598,144.982811905744
"4009","(-37.805957885073894, 144.952122521354)",-37.8059578850739,144.952122521354
"5740","(-37.81095012779441, 144.97674608464774)",-37.8109501277944,144.976746084648
"5843","(-37.81607452602595, 144.98161910012794)",-37.816074526026,144.981619100128
"5816","(-37.8158352382923, 144.98115007164583)",-37.8158352382923,144.981150071646
"5418","(-37.81129498543278, 144.97542422097922)",-37.8112949854328,144.975424220979
"6123","(-37.81953717751574, 144.944832602833)",-37.8195371775157,144.944832602833
"6152","(-37.820047293312655, 144.94306604406387)",-37.8200472933127,144.943066044064
"5672","(-37.80989946078016, 144.97957214282832)",-37.8098994607802,144.979572142828
"5371","(-37.81013912649335, 144.9729526213174)",-37.8101391264933,144.972952621317
"4758","(-37.82282589984528, 144.96671995665338)",-37.8228258998453,144.966719956653
"2660","(-37.80440418442524, 144.9492897972084)",-37.8044041844252,144.949289797208
"5714","(-37.81067634376477, 144.975939394499)",-37.8106763437648,144.975939394499
"2689","(-37.80357973082905, 144.94962510604972)",-37.803579730829,144.94962510605
"6276","(-37.8187362013819, 144.9486078902574)",-37.8187362013819,144.948607890257
"1768","(-37.81489782721997, 144.96122156923843)",-37.81489782722,144.961221569238
"2666","(-37.804214385640634, 144.94951325623254)",-37.8042143856406,144.949513256233
"4007","(-37.80600383270243, 144.952114287094)",-37.8060038327024,144.952114287094
"4021","(-37.80509624256923, 144.95227258318192)",-37.8050962425692,144.952272583182
"5895","(-37.80287247647958, 144.9670300382711)",-37.8028724764796,144.967030038271
"8315","(-37.809681974023, 144.9837853035162)",-37.809681974023,144.983785303516
"3726","(-37.80323523134001, 144.9504105756235)",-37.80323523134,144.950410575623
"7055","(-37.80504558257059, 144.95920805769492)",-37.8050455825706,144.959208057695
"5557","(-37.812414037254804, 144.98309250222638)",-37.8124140372548,144.983092502226
"5561","(-37.81220512120515, 144.983127651862)",-37.8122051212052,144.983127651862
"6758","(-37.821005322182685, 144.94422256740768)",-37.8210053221827,144.944222567408
"5712","(-37.81028296754023, 144.9830374534246)",-37.8102829675402,144.983037453425
"4490","(-37.80847090723421, 144.9674103208479)",-37.8084709072342,144.967410320848
"5692","(-37.810108799940096, 144.98014148137943)",-37.8101087999401,144.980141481379
"5686","(-37.81006324738043, 144.97972588003051)",-37.8100632473804,144.979725880031
"8132","(-37.81662061812569, 144.9810291932933)",-37.8166206181257,144.981029193293
"5709","(-37.81023444177016, 144.98259797710762)",-37.8102344417702,144.982597977108
"3397","(-37.80589520730427, 144.95079721963123)",-37.8058952073043,144.950797219631
"5315","(-37.8293436719966, 144.97103506581627)",-37.8293436719966,144.971035065816
"5236","(-37.81194395036159, 144.95130760794655)",-37.8119439503616,144.951307607947
"6836","(-37.79684635652949, 144.9581271025209)",-37.7968463565295,144.958127102521
"5851","(-37.7983913980568, 144.96464837250426)",-37.7983913980568,144.964648372504
"6841","(-37.79661992958111, 144.95815507341632)",-37.7966199295811,144.958155073416
"2684","(-37.803720972479354, 144.94941015473876)",-37.8037209724794,144.949410154739
"3702","(-37.80406749384197, 144.95788992690052)",-37.804067493842,144.957889926901
"4385","(-37.80763082398215, 144.952772566335)",-37.8076308239822,144.952772566335
"5749","(-37.81182447430852, 144.97563353553048)",-37.8118244743085,144.97563353553
"5781","(-37.812126297815965, 144.97735350944217)",-37.812126297816,144.977353509442
"5226","(-37.81159624832596, 144.9525367688051)",-37.811596248326,144.952536768805
"3827","(-37.80706882866416, 144.9542646715394)",-37.8070688286642,144.954264671539
"983","(-37.816862701910495, 144.96446077170123)",-37.8168627019105,144.964460771701
"5695","(-37.81013046672039, 144.98033722443773)",-37.8101304667204,144.980337224438
"5929","(-37.80294970935954, 144.9677326333599)",-37.8029497093595,144.96773263336
"4403","(-37.80792434807715, 144.9521679122788)",-37.8079243480772,144.952167912279
"3694","(-37.80497846789832, 144.956914516136)",-37.8049784678983,144.956914516136
"881","(-37.81160147807964, 144.9674231907233)",-37.8116014780796,144.967423190723
"3273","(-37.806691285420385, 144.95353421712434)",-37.8066912854204,144.953534217124
"3892","(-37.80626986938957, 144.9550797471396)",-37.8062698693896,144.95507974714
"8986","(-37.82404106735321, 144.97017405148785)",-37.8240410673532,144.970174051488
"4291","(-37.80943222900656, 144.95598123453217)",-37.8094322290066,144.955981234532
"4336","(-37.8074141969672, 144.958728236309)",-37.8074141969672,144.958728236309
"6864","(-37.79507377141718, 144.95834178120526)",-37.7950737714172,144.958341781205
"4264","(-37.80945053004468, 144.95577383741607)",-37.8094505300447,144.955773837416
"5327","(-37.827402655274994, 144.97115058095847)",-37.827402655275,144.971150580958
"885","(-37.81138739382134, 144.96732451137103)",-37.8113873938213,144.967324511371
"3277","(-37.80664488599042, 144.9535424004917)",-37.8066448859904,144.953542400492
"4344","(-37.80749831220392, 144.95843967672175)",-37.8074983122039,144.958439676722
"5243","(-37.81173638829861, 144.95245718481078)",-37.8117363882986,144.952457184811
"5877","(-37.798313847511565, 144.96478913518115)",-37.7983138475116,144.964789135181
"3882","(-37.806567309722695, 144.95502658681517)",-37.8065673097227,144.955026586815
"3381","(-37.80632796748596, 144.95099429902604)",-37.806327967486,144.950994299026
"4259","(-37.80916763506006, 144.95567953403548)",-37.8091676350601,144.955679534035
"4402","(-37.80791180590474, 144.95219403620663)",-37.8079118059047,144.952194036207
"3514","(-37.808883022891514, 144.95828361591987)",-37.8088830228915,144.95828361592
"3544","(-37.80859440745567, 144.95436484864248)",-37.8085944074557,144.954364848642
"4970","(-37.829871638398984, 144.96725797382345)",-37.829871638399,144.967257973823
"8834","(-37.82276155356665, 144.96751403885642)",-37.8227615535667,144.967514038856
"3873","(-37.806819323504826, 144.95498160861192)",-37.8068193235048,144.954981608612
"8341","(-37.81618810644635, 144.96953461682887)",-37.8161881064463,144.969534616829
"3606","(-37.80598354787373, 144.95884461925414)",-37.8059835478737,144.958844619254
"618","(-37.809965177398475, 144.97227394948206)",-37.8099651773985,144.972273949482
"3890","(-37.806319546626796, 144.95507086893082)",-37.8063195466268,144.955070868931
"3558","(-37.808812603559126, 144.95361138235916)",-37.8088126035591,144.953611382359
"8299","(-37.80735957637789, 144.95891610524734)",-37.8073595763779,144.958916105247
"3895","(-37.80611672890922, 144.95510711694146)",-37.8061167289092,144.955107116941
"4284","(-37.809225058582896, 144.9558161699686)",-37.8092250585829,144.955816169969
"3814","(-37.80737735622807, 144.9544048264981)",-37.8073773562281,144.954404826498
"5062","(-37.82530161899675, 144.96985361454364)",-37.8253016189967,144.969853614544
"4907","(-37.8295249771529, 144.96845256736603)",-37.8295249771529,144.968452567366
"616","(-37.81001589277615, 144.97229753955168)",-37.8100158927761,144.972297539552
"6872","(-37.7945359552236, 144.95840745093588)",-37.7945359552236,144.958407450936
"4296","(-37.80939825401876, 144.9560509085984)",-37.8093982540188,144.956050908598
"4277","(-37.809310495093584, 144.9558629671165)",-37.8093104950936,144.955862967117
"4294","(-37.809417761366305, 144.9560472846859)",-37.8094177613663,144.956047284686
"3846","(-37.80634703943952, 144.95393714038005)",-37.8063470394395,144.95393714038
"4188","(-37.808541422189045, 144.9591283997378)",-37.808541422189,144.959128399738
"886","(-37.81133408286653, 144.96729994151607)",-37.8113340828665,144.967299941516
"4358","(-37.807083488656374, 144.9538956261695)",-37.8070834886564,144.953895626169
"4249","(-37.809366383362786, 144.95564373036325)",-37.8093663833628,144.955643730363
"3877","(-37.806716761819445, 144.9549998749622)",-37.8067167618194,144.954999874962
"4250","(-37.80934732253807, 144.9556472770944)",-37.8093473225381,144.955647277094
"6435","(-37.81986006139974, 144.94592410252523)",-37.8198600613997,144.945924102525
"3592","(-37.805683198393226, 144.949364675499)",-37.8056831983932,144.949364675499
"6859","(-37.79535897644939, 144.9583070338932)",-37.7953589764494,144.958307033893
"3108","(-37.80466324720804, 144.95728578206518)",-37.804663247208,144.957285782065
"4019","(-37.80514297321365, 144.95226428308345)",-37.8051429732136,144.952264283083
"6136","(-37.81978379152755, 144.94397996203182)",-37.8197837915275,144.943979962032
"4591","(-37.82507714999484, 144.96816461643544)",-37.8250771499948,144.968164616435
"8983","(-37.82436442673581, 144.9703235252092)",-37.8243644267358,144.970323525209
"2468","(-37.8104785492954, 144.9684078357608)",-37.8104785492954,144.968407835761
"3009","(-37.804851403825936, 144.95792778815903)",-37.8048514038259,144.957927788159
"4337","(-37.80742552845439, 144.95868946068273)",-37.8074255284544,144.958689460683
"3093","(-37.805145329207434, 144.95732416896055)",-37.8051453292074,144.957324168961
"663","(-37.80809194461803, 144.97153814440247)",-37.808091944618,144.971538144402
"4390","(-37.80770522527534, 144.95261933784485)",-37.8077052252753,144.952619337845
"3388","(-37.806156626494236, 144.95091629830176)",-37.8061566264942,144.950916298302
"8827","(-37.82312199030429, 144.96751907495704)",-37.8231219903043,144.967519074957
"4195","(-37.80869393034385, 144.9586021238215)",-37.8086939303438,144.958602123821
"5860","(-37.798424358368734, 144.9649562824252)",-37.7984243583687,144.964956282425
"662","(-37.80811491719578, 144.9715482910145)",-37.8081149171958,144.971548291014
"5233","(-37.81182918026025, 144.95171261343256)",-37.8118291802602,144.951712613433
"3040","(-37.80295473347809, 144.95692438957946)",-37.8029547334781,144.956924389579
"4397","(-37.80783289251717, 144.95235641598873)",-37.8078328925172,144.952356415989
"4332","(-37.80930996293084, 144.95640267925893)",-37.8093099629308,144.956402679259
"8990","(-37.828391267638324, 144.97107575022238)",-37.8283912676383,144.971075750222
"2537","(-37.81321426759627, 144.95906727184024)",-37.8132142675963,144.95906727184
"3602","(-37.80541851681704, 144.94924071435915)",-37.805418516817,144.949240714359
"5328","(-37.827352424794405, 144.97115074040516)",-37.8273524247944,144.971150740405
"3907","(-37.805177193776835, 144.95527099167967)",-37.8051771937768,144.95527099168
"1540","(-37.81444536409637, 144.96984329198955)",-37.8144453640964,144.96984329199
"5173","(-37.81086311637422, 144.95142511877822)",-37.8108631163742,144.951425118778
"4312","(-37.80923519004118, 144.95608091232265)",-37.8092351900412,144.956080912323
"814","(-37.810541167567564, 144.9698621573205)",-37.8105411675676,144.969862157321
"6106","(-37.81926491052582, 144.94577454484752)",-37.8192649105258,144.945774544848
"8987","(-37.828551442740945, 144.97106612688054)",-37.8285514427409,144.971066126881
"4309","(-37.80925037904049, 144.95601475961075)",-37.8092503790405,144.956014759611
"4608","(-37.82460200635495, 144.9683084063169)",-37.824602006355,144.968308406317
"8837","(-37.82298647300616, 144.96744918504407)",-37.8229864730062,144.967449185044
"4200","(-37.80873667807961, 144.95845516673938)",-37.8087366780796,144.958455166739
"6710","(-37.8143604445821, 144.96869004551144)",-37.8143604445821,144.968690045511
"4354","(-37.8084310108724, 144.9527013175193)",-37.8084310108724,144.952701317519
"3809","(-37.80749564751712, 144.95445854052207)",-37.8074956475171,144.954458540522
"3493","(-37.80824127305364, 144.95982322511887)",-37.8082412730536,144.959823225119
"4006","(-37.80602702323796, 144.9521101242498)",-37.806027023238,144.95211012425
"3572","(-37.80909926288987, 144.95313558997623)",-37.8090992628899,144.953135589976
"8301","(-37.807381361749215, 144.95884157120042)",-37.8073813617492,144.9588415712
"3630","(-37.80582157665668, 144.9546180926589)",-37.8058215766567,144.954618092659
"4005","(-37.80605009204831, 144.95210596139026)",-37.8060500920483,144.95210596139
"883","(-37.81149443594989, 144.96737383811362)",-37.8114944359499,144.967373838114
"6695","(-37.804704440449, 144.95785871800302)",-37.804704440449,144.957858718003
"3304","(-37.809687536092035, 144.95913984200098)",-37.809687536092,144.959139842001
"3552","(-37.8088639372948, 144.95395409403756)",-37.8088639372948,144.953954094038
"2999","(-37.805320727736856, 144.95814372075984)",-37.8053207277369,144.95814372076
"8343","(-37.81607789160405, 144.96948384379704)",-37.8160778916041,144.969483843797
"2171","(-37.810902123876765, 144.95961533900143)",-37.8109021238768,144.959615339001
"3095","(-37.80510084909001, 144.9573328769556)",-37.80510084909,144.957332876956
"5242","(-37.811666544616806, 144.9527043470513)",-37.8116665446168,144.952704347051
"3815","(-37.80735379788764, 144.95439403613716)",-37.8073537978876,144.954394036137
"941","(-37.81325032540738, 144.968303390463)",-37.8132503254074,144.968303390463
"3835","(-37.80663113872315, 144.95406643640456)",-37.8066311387231,144.954066436405
"4334","(-37.80926618129997, 144.9564099364369)",-37.8092661813,144.956409936437
"6325","(-37.818566865340514, 144.949707222129)",-37.8185668653405,144.949707222129
"876","(-37.81226842129186, 144.96772844786466)",-37.8122684212919,144.967728447865
"3826","(-37.80709231981772, 144.95427534398706)",-37.8070923198177,144.954275343987
"4374","(-37.80746605177896, 144.95311195589082)",-37.807466051779,144.953111955891
"808","(-37.81075788130909, 144.96996162904333)",-37.8107578813091,144.969961629043
"6827","(-37.79766423930417, 144.95802675377945)",-37.7976642393042,144.958026753779
"8968","(-37.82629768450714, 144.9710462583974)",-37.8262976845071,144.971046258397
"5231","(-37.811791648720245, 144.95184518661557)",-37.8117916487202,144.951845186616
"6212","(-37.82015466584744, 144.9472802014992)",-37.8201546658474,144.947280201499
"7874","(-37.81298295976116, 144.95428429765903)",-37.8129829597612,144.954284297659
"4271","(-37.80937358030814, 144.95585125657686)",-37.8093735803081,144.955851256577
"3839","(-37.80653683016629, 144.9540234970279)",-37.8065368301663,144.954023497028
"3810","(-37.807471734012296, 144.95444771321013)",-37.8074717340123,144.95444771321
"4901","(-37.82949867265479, 144.9685432250867)",-37.8294986726548,144.968543225087
"6204","(-37.819968004732075, 144.94700438513388)",-37.8199680047321,144.947004385134
"6258","(-37.819826100923, 144.94800755067544)",-37.819826100923,144.948007550675
"2429","(-37.809801075245375, 144.9707321999117)",-37.8098010752454,144.970732199912
"5101","(-37.82566463754131, 144.96860805477692)",-37.8256646375413,144.968608054777
"2644","(-37.803307797109184, 144.94818815873492)",-37.8033077971092,144.948188158735
"4178","(-37.80842568141322, 144.9595280840578)",-37.8084256814132,144.959528084058
"4183","(-37.80849716973863, 144.95928147553542)",-37.8084971697386,144.959281475535
"2442","(-37.80996543932972, 144.97017083460952)",-37.8099654393297,144.97017083461
"3372","(-37.80663100342997, 144.95113184139066)",-37.80663100343,144.951131841391
"3546","(-37.80861227506381, 144.9543020355954)",-37.8086122750638,144.954302035595
"3085","(-37.80532746246461, 144.95728874008057)",-37.8053274624646,144.957288740081
"4611","(-37.824185509367624, 144.96843740980995)",-37.8241855093676,144.96843740981
"4001","(-37.806169736607444, 144.95208450500195)",-37.8061697366074,144.952084505002
"4899","(-37.829490447843284, 144.96857157061635)",-37.8294904478433,144.968571570616
"3515","(-37.80865880458556, 144.95837673606894)",-37.8086588045856,144.958376736069
"4398","(-37.807846347777684, 144.9523287050182)",-37.8078463477777,144.952328705018
"5325","(-37.82782606825873, 144.97112689939493)",-37.8278260682587,144.971126899395
"3886","(-37.806445019452475, 144.95504844322136)",-37.8064450194525,144.955048443221
"802","(-37.81163155291834, 144.97036030379877)",-37.8116315529183,144.970360303799
"919","(-37.814215967685655, 144.9687480312692)",-37.8142159676857,144.968748031269
"6391","(-37.82031917698089, 144.9445537965233)",-37.8203191769809,144.944553796523
"4035","(-37.80470965294022, 144.95234137002473)",-37.8047096529402,144.952341370025
