"BayId","avg_duration","std_duration","lat","lon"
"1272",42.9268292682927,75.8518475956198,-37.813652611369,144.954595760122
"1282",47.3553719008264,84.5637687886221,-37.8130336885927,144.954307773433
"1284",74.8051948051948,134.311895362313,-37.8129322727902,144.954260762358
"1286",48.7692307692308,96.4626720961576,-37.8128817278793,144.954237201081
"1287",66.2761506276151,103.562382735688,-37.8129573468829,144.95402114694
"1291",66.9418604651163,99.4369386990979,-37.8128580262131,144.953974863002
"1292",46.0495867768595,86.6309078062087,-37.8127273293113,144.954165233421
"1294",50.8532110091743,95.6849407331816,-37.8126738743829,144.954140328646
"1398",22.9680426098535,46.8166242983926,-37.8186354379633,144.963742427285
"1399",27.7853658536585,52.4990098912792,-37.8186539729139,144.963678409058
"1470",18.0743707093822,35.5267378440129,-37.8167130508085,144.966235405019
"1471",17.5337763012182,31.7996206838234,-37.8167541660727,144.966093102657
"1472",22.6447187928669,49.8249543342059,-37.8167752521678,144.966022014057
"1473",18.7966480446927,34.9453230628128,-37.8173560104678,144.964028183858
"1501",17.9931818181818,40.5062665848187,-37.8190086018438,144.958261534799
"1503",27.5008695652174,53.839316837884,-37.8192915871902,144.957646928333
"1504",14.4147157190635,39.0761760183922,-37.8193104025115,144.95758243964
"1528",30.9051878354204,65.4386354448229,-37.8137206588527,144.972302640238
"1530",32.3352059925094,61.8076814798935,-37.8137400430766,144.972235902124
"1532",33.2538759689922,64.3681725345153,-37.81375871902,144.972171764656
"1536",37.0172413793103,81.2240749457858,-37.8137959572586,144.97204452248
"1538",21.6472114137484,55.648969856681,-37.8142409264922,144.971088821016
"1539",14.1458863443596,35.1914592049717,-37.8144263954724,144.969907101145
"1540",15.3659652333028,35.8795504051706,-37.8144453640964,144.96984329199
"1541",15.8774509803922,43.7387916594162,-37.8144648098344,144.969777886918
"1542",14.9078711985689,39.9162452454796,-37.8144848713038,144.969710350975
"1543",16.3509149623251,47.8826421122416,-37.814503443495,144.969647954636
"1544",14.2254335260116,35.0426594410346,-37.814546857047,144.969499930649
"1545",19.9260969976905,46.1413669704857,-37.814568892974,144.969424277076
"1592",26.3509174311927,49.2696383539011,-37.8166150957245,144.962398095945
"1593",19.7903726708075,41.927559173083,-37.8166332354953,144.962335528382
"1594",16.6927536231884,40.2347555951629,-37.8166499363955,144.96227785981
"1596",20.6681034482759,50.2674334538596,-37.8171639074743,144.961074115319
"1672",26,46.3755457567847,-37.8145940425068,144.965864465079
"1732",35.1586638830898,59.7302853724949,-37.8119049138685,144.971445181991
"1735",28.334991708126,48.8625492960872,-37.8118082831892,144.971222776198
"1737",31.5723684210526,51.4757515055348,-37.8118260616618,144.971162088317
"1755",31.0902527075812,44.6057099614813,-37.8122148278623,144.969836213889
"1757",26.9154929577465,53.4941979190519,-37.8143326477075,144.962596353352
"1761",23.3290414878398,41.969669776776,-37.814371236105,144.96246424218
"1763",23.0067294751009,45.9869453870095,-37.814665475343,144.961453897794
"1764",26.821875,47.7265570397668,-37.8146855458184,144.96138577473
"1765",20.4011142061281,38.0000821974563,-37.8148560231874,144.961365972308
"1766",22.6205533596838,45.81940457467,-37.8147048259217,144.961320302243
"1767",31.6469500924214,54.064357524803,-37.8147594517177,144.961132948271
"1768",20.6983914209115,44.8528861209862,-37.81489782722,144.961221569238
"1769",30.3374340949033,54.7236851136564,-37.8147772577628,144.961071619772
"1770",26.1452599388379,53.5475229430085,-37.8149142698365,144.961164982966
"1771",35.2512315270936,56.9037822168119,-37.8147969138617,144.961003893459
"1772",38.6143497757848,67.3971237368719,-37.814815474694,144.960939903902
"1789",18.1190781049936,46.2627380343087,-37.8160268110398,144.957280223726
"1810",25.1464737793852,48.0881801670886,-37.8167084163103,144.954950402965
"1890",41.9672619047619,67.0921985339745,-37.8181388979307,144.962781952938
"1891",35.125260960334,61.8146521665664,-37.8180911329433,144.962760280785
"1894",45.2798742138365,75.8652734777773,-37.8181858240909,144.962803134567
"1897",52.0120481927711,73.0211646637027,-37.8167127963448,144.957344946161
"1899",53.6193548387097,92.5213363631888,-37.8166108438353,144.957298745784
"1901",45.3899204244032,73.3805600977507,-37.8165102478876,144.957253159642
"1919",56.8453947368421,74.5181603124052,-37.8190170921766,144.96083415662
"1920",50.2121212121212,74.044247666568,-37.8189638355997,144.960809973418
"1922",39.3690773067332,72.6120750384983,-37.8186748292087,144.960927464194
"2097",24.0808926080893,48.9425228428092,-37.8077966431691,144.970212534865
"2098",42.8585607940447,83.6252440219132,-37.8078152369797,144.970148881521
"2130",34.089641434263,65.5389291170621,-37.8091510899215,144.965578362332
"2131",39.1304347826087,58.9586717141909,-37.8091699359246,144.965514501562
"2143",10.1297071129707,24.8738786811352,-37.8100043934075,144.962670189891
"2144",12.3239299610895,28.503627800384,-37.8100230806128,144.962606253678
"2145",11.9150119142176,27.181921220472,-37.8100417668816,144.962542317422
"2159",29.0464601769912,58.9696081732536,-37.8106758713185,144.960382098677
"2164",31.6153846153846,71.2285745961423,-37.8107703625569,144.960061969681
"2165",26.3353658536585,53.8678543794734,-37.8107880403414,144.95999850888
"2166",31.0791366906475,57.6951087706826,-37.8108076263749,144.959934103288
"2167",27.6308724832215,52.2904245527736,-37.8108254290023,144.959870584511
"2169",18.7920353982301,50.9732490043647,-37.8108834378625,144.959679266755
"2171",13.8166089965398,36.7788662272394,-37.8109021238768,144.959615339001
"2172",19.8734939759036,46.690518133294,-37.8107777258767,144.959553932903
"2174",23.172131147541,62.8166758323,-37.8107947173085,144.959496167251
"2188",26.2171799027553,50.5069896457223,-37.8112079142283,144.95807183421
"2189",26.1517367458867,44.0264324087382,-37.8112257241671,144.958010495617
"2190",33.1531007751938,66.3857351772707,-37.8112442661258,144.957946490189
"2191",25.7784810126582,49.3988102306691,-37.8112620360312,144.957885152094
"2192",64.6932270916335,120.758658132426,-37.8114618357652,144.95768075239
"2194",49.5489614243323,100.737657907281,-37.8114804429697,144.957616673328
"2195",29.1322160148976,55.0292597316188,-37.8113172938718,144.957694770046
"2196",44.836676217765,77.7458593816397,-37.8114989333837,144.957552722464
"2197",40.6701030927835,85.4266654869352,-37.8115174866941,144.957488683296
"2199",46.7445054945055,81.3379380274956,-37.8115360637225,144.95742469357
"2200",28.2714570858283,66.9760715753966,-37.8114432697818,144.957259899581
"2201",30.8666666666667,63.3203282336039,-37.8115538638445,144.957363364396
"2202",28,64.1025963369882,-37.8114618301333,144.957195893089
"2204",21.8060109289617,47.4925582281837,-37.8114803872295,144.957131828486
"2229",24.3836017569546,57.1558744391401,-37.8120309643109,144.955206528056
"2232",35.405737704918,68.7509815339219,-37.8120674846256,144.955078177258
"2234",35.7272727272727,69.031826342118,-37.8120856520842,144.955014001877
"2235",41.0883116883117,76.8323899086138,-37.812103818146,144.954949759001
"2236",38.3488888888889,72.714596379285,-37.8121218356678,144.95488565312
"2238",46.1836734693878,89.7131463139817,-37.8121582157551,144.954757303145
"2244",36.3673036093418,72.8379643889849,-37.8122128265,144.954564743151
"2246",37.0498812351544,75.9931693749677,-37.8122309187384,144.954500601193
"2251",24.1558641975309,53.5010906837652,-37.8123217648013,144.95417995459
"2259",17.4230377166157,50.7860602695428,-37.8125939470219,144.953210261024
"2287",19.739898989899,48.0397857026487,-37.8096722821414,144.970834142444
"2288",23.5744089012517,61.6351445471485,-37.8096965551696,144.97074848371
"2289",27.0958904109589,58.8084460587997,-37.8097170899635,144.970678862341
"2290",34.6982378854626,68.8595470173246,-37.809737084182,144.970611095346
"2291",29.0651769087523,62.2950777685877,-37.8097565056824,144.970545177817
"2292",37.1253012048193,73.041307291581,-37.8097759700108,144.970479215594
"2293",31.1889908256881,49.6409078433952,-37.8097954534028,144.970413220722
"2294",25.7325227963526,48.9890635453513,-37.8098146514551,144.970347317976
"2297",25.0208695652174,50.3737900843835,-37.8104679514342,144.96879189632
"2298",24.5315161839864,41.894189952699,-37.8104868211087,144.968728115674
"2302",40.1682926829268,65.0618924404577,-37.8103969824849,144.968363296714
"2305",9.16213333333333,16.9402035716019,-37.8105815868242,144.968404871673
"2306",34.1814254859611,60.0587872225115,-37.8106376393014,144.968214768359
"2307",26.2613981762918,52.2553594072303,-37.8106564075544,144.968150885362
"2309",21.8168044077135,42.1705671993161,-37.810675213564,144.968087023942
"2312",26.0642201834862,49.1436825605124,-37.8107134521389,144.967957770858
"2313",22.4563233376793,49.350537689842,-37.8107326912424,144.967892827739
"2314",26.326264274062,53.5239355647715,-37.8107519275873,144.967827882279
"2316",19.1979977753059,40.2209205000989,-37.8107711634254,144.967762988322
"2318",16.6312195121951,38.2350435548365,-37.8108096450169,144.967633211193
"2321",23.2675675675676,46.8032911999465,-37.8108676583406,144.96676222197
"2322",30.3847826086957,51.4583168554023,-37.8108887374072,144.96669066831
"2323",25.3957746478873,50.9055070206232,-37.810907523741,144.966626821224
"2324",24.8912466843501,44.129901967303,-37.8109324876665,144.966542271474
"2325",16.3450937155458,40.9529556417046,-37.8111698947865,144.966377942474
"2326",23.5931445603577,45.5506922545981,-37.8111887312552,144.966314069523
"2327",21.420871559633,46.9343599596213,-37.8112073878204,144.966250840509
"2328",14.7241681260946,32.7240622975096,-37.8112266003791,144.966185885159
"2341",11.5257494235204,43.0692321679187,-37.8130287995381,144.959355791348
"2345",15.8317025440313,52.576170691869,-37.8131089582927,144.95908028461
"2346",9.02943189596167,38.5549397580327,-37.8131282547888,144.959014207817
"2348",36.3559322033898,75.52069538846,-37.8132883362329,144.95914238441
"2350",61.8849206349206,107.469103550378,-37.8133243663855,144.95901777598
