bay_id,st_marker_id,status,location,lat,lon
1764,2392N,Present,"(-37.81468554581838, 144.96138577472976)",-37.81468554581838,144.96138577472976
6111,C13540,Present,"(-37.81931716608157, 144.94559338871863)",-37.81931716608157,144.94559338871863
933,C740,Present,"(-37.81348501071899, 144.96841138944723)",-37.81348501071899,144.96841138944723
2529,C2998,Present,"(-37.813144333141445, 144.95930670423223)",-37.813144333141445,144.95930670423223
1038,1215W,Present,"(-37.812372822735156, 144.95937304974785)",-37.812372822735156,144.95937304974785
8893,8125W,Present,"(-37.82575265342357, 144.96919319792124)",-37.82575265342357,144.96919319792124
3384,6211W,Present,"(-37.806264487129894, 144.9509651348636)",-37.806264487129894,144.9509651348636
8836,8505W,Present,"(-37.82292841411784, 144.96746336625586)",-37.82292841411784,144.96746336625586
3122,5286E,Present,"(-37.80450147924322, 144.9574485866193)",-37.80450147924322,144.9574485866193
3494,6584N,Unoccupied,"(-37.80825984138091, 144.9597589397056)",-37.80825984138091,144.9597589397056
2657,10162E,Present,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
1471,1775S,Present,"(-37.8167541660727, 144.96609310265694)",-37.8167541660727,144.96609310265694
2432,C2712,Present,"(-37.80983613275804, 144.97061254243934)",-37.80983613275804,144.97061254243934
4114,C6380,Unoccupied,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
5160,C1117,Unoccupied,"(-37.81547621447945, 144.96091734719693)",-37.81547621447945,144.96091734719693
3992,C5952,Present,"(-37.803951551308515, 144.95398915548344)",-37.803951551308515,144.95398915548344
5362,8905W,Present,"(-37.82405864585421, 144.96216148541197)",-37.82405864585421,144.96216148541197
4254,C6840,Unoccupied,"(-37.80926994307797, 144.95566110647576)",-37.80926994307797,144.95566110647576
8303,C7024a,Present,"(-37.80740303956526, 144.95876709970366)",-37.80740303956526,144.95876709970366
3945,C5858,Unoccupied,"(-37.80531069392037, 144.9537465349453)",-37.80531069392037,144.9537465349453
3843,C5566,Unoccupied,"(-37.80641793309145, 144.9539693463589)",-37.80641793309145,144.9539693463589
3799,C5422,Unoccupied,"(-37.8081880452568, 144.95477990129928)",-37.8081880452568,144.95477990129928
2572,C3134,Present,"(-37.81356081145198, 144.9578800977127)",-37.81356081145198,144.9578800977127
2471,C2832,Present,"(-37.810503638255824, 144.96832137001283)",-37.810503638255824,144.96832137001283
2554,C3092,Present,"(-37.813403963224104, 144.95841711293218)",-37.813403963224104,144.95841711293218
5177,C8006,Present,"(-37.810444828813935, 144.95256857742612)",-37.810444828813935,144.95256857742612
4345,C7044,Present,"(-37.807510605937665, 144.95839769811448)",-37.807510605937665,144.95839769811448
3098,5252E,Present,"(-37.80503382001026, 144.95734605705223)",-37.80503382001026,144.95734605705223
2637,10107W,Unoccupied,"(-37.80368282112505, 144.94789332681202)",-37.80368282112505,144.94789332681202
5862,C9150,Unoccupied,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
8894,8123W,Present,"(-37.825805142280885, 144.96917715285431)",-37.825805142280885,144.96917715285431
4335,C7008,Unoccupied,"(-37.80924430645762, 144.95641336062138)",-37.80924430645762,144.95641336062138
4422,C7684,Unoccupied,"(-37.80367821515115, 144.95521518472984)",-37.80367821515115,144.95521518472984
3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
3628,7577S,Present,"(-37.8058291849574, 144.95468553992856)",-37.8058291849574,144.95468553992856
2322,2886N,Present,"(-37.8108887374072, 144.96669066831026)",-37.8108887374072,144.96669066831026
869,738E,Present,"(-37.8134107772366, 144.9685031670179)",-37.8134107772366,144.9685031670179
3517,6680N,Unoccupied,"(-37.80869892672793, 144.95823846017717)",-37.80869892672793,144.95823846017717
6706,C526,Present,"(-37.81040612819254, 144.969800116436)",-37.81040612819254,144.969800116436
3965,C5898,Unoccupied,"(-37.80472866680152, 144.95385053369245)",-37.80472866680152,144.95385053369245
6261,13426E,Present,"(-37.81995604389223, 144.94814583143113)",-37.81995604389223,144.94814583143113
3175,5382E,Unoccupied,"(-37.805367516662336, 144.95624490749526)",-37.805367516662336,144.95624490749526
6251,13406E,Present,"(-37.81922802801647, 144.94737083263865)",-37.81922802801647,144.94737083263865
6855,14070E,Present,"(-37.79580493106724, 144.9582526661982)",-37.79580493106724,144.9582526661982
2289,2682N,Unoccupied,"(-37.809717089963456, 144.97067886234078)",-37.809717089963456,144.97067886234078
6699,C146,Present,"(-37.80861319837623, 144.9717777829774)",-37.80861319837623,144.9717777829774
3896,C5704,Unoccupied,"(-37.806092441005, 144.95511145791926)",-37.806092441005,144.95511145791926
9015,9166N,Present,"(-37.8306659237945, 144.9684035734228)",-37.8306659237945,144.9684035734228
1009,954E,Present,"(-37.81280358928784, 144.96260074246118)",-37.81280358928784,144.96260074246118
6103,C13508,Present,"(-37.81923720387667, 144.94587058764475)",-37.81923720387667,144.94587058764475
8829,8528E,Present,"(-37.82301688122173, 144.9675509946321)",-37.82301688122173,144.9675509946321
2645,10119W,Unoccupied,"(-37.80325643016957, 144.94796492747898)",-37.80325643016957,144.94796492747898
2446,C2768,Present,"(-37.81000655411412, 144.9700304171829)",-37.81000655411412,144.9700304171829
5102,9900N,Present,"(-37.82551286390782, 144.96876064344832)",-37.82551286390782,144.96876064344832
5030,9504N,Present,"(-37.828424510065915, 144.9666760482104)",-37.828424510065915,144.9666760482104
6923,746E,Present,"(-37.81330885445871, 144.96845679346052)",-37.81330885445871,144.96845679346052
5038,9515S,Present,"(-37.82844186281385, 144.9663140537631)",-37.82844186281385,144.9663140537631
2546,C3066,Present,"(-37.81331155710755, 144.9587341845321)",-37.81331155710755,144.9587341845321
6430,13687W,Unoccupied,"(-37.82038876863717, 144.94606127503954)",-37.82038876863717,144.94606127503954
5107,9906N,Present,"(-37.82553718451382, 144.96867750962733)",-37.82553718451382,144.96867750962733
4809,9138N,Unoccupied,"(-37.83025021601415, 144.96986798925036)",-37.83025021601415,144.96986798925036
5855,C9122,Present,"(-37.79840475600588, 144.96477329313018)",-37.79840475600588,144.96477329313018
5237,11528N,Unoccupied,"(-37.81196123966662, 144.95124657121818)",-37.81196123966662,144.95124657121818
6253,13410E,Unoccupied,"(-37.81931645734676, 144.94746494530906)",-37.81931645734676,144.94746494530906
4671,8494E,Present,"(-37.8247791195085, 144.96705557322758)",-37.8247791195085,144.96705557322758
5087,9884N,Present,"(-37.82544817643825, 144.9689823818615)",-37.82544817643825,144.9689823818615
3920,C5754,Unoccupied,"(-37.80469658766741, 144.9553573821334)",-37.80469658766741,144.9553573821334
5078,9862N,Present,"(-37.825235153707965, 144.9697201811101)",-37.825235153707965,144.9697201811101
9009,9178N,Present,"(-37.830844706696624, 144.96778682513389)",-37.830844706696624,144.96778682513389
1544,1916N,Present,"(-37.81454685704701, 144.96949993064857)",-37.81454685704701,144.96949993064857
4017,C6072,Unoccupied,"(-37.80518907672143, 144.9522558073889)",-37.80518907672143,144.9522558073889
4495,3690N,Present,"(-37.80870708888169, 144.96661078530911)",-37.80870708888169,144.96661078530911
2550,C3078,Present,"(-37.81334840571461, 144.9586080244378)",-37.81334840571461,144.9586080244378
3310,5994N,Present,"(-37.80974176583524, 144.95895241247803)",-37.80974176583524,144.95895241247803
3927,C5770,Unoccupied,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
2130,3705S,Present,"(-37.80915108992147, 144.9655783623318)",-37.80915108992147,144.9655783623318
8305,655W,Present,"(-37.81523874251336, 144.9690991044169)",-37.81523874251336,144.9690991044169
4090,C6300,Present,"(-37.80476874676958, 144.95082582224578)",-37.80476874676958,144.95082582224578
3936,C5788,Present,"(-37.80411018285281, 144.95546281852842)",-37.80411018285281,144.95546281852842
6273,13349W,Unoccupied,"(-37.81948252421374, 144.9484235692401)",-37.81948252421374,144.9484235692401
612,69W,Present,"(-37.81011722343793, 144.97234505870594)",-37.81011722343793,144.97234505870594
1161,C1266,Present,"(-37.81167740384007, 144.95918176525274)",-37.81167740384007,144.95918176525274
5870,C9182,Present,"(-37.79846529772058, 144.96533287717432)",-37.79846529772058,144.96533287717432
2352,3029S,Present,"(-37.81335965856133, 144.95889570156393)",-37.81335965856133,144.95889570156393
3364,6171W,Unoccupied,"(-37.80426415060094, 144.94314065249569)",-37.80426415060094,144.94314065249569
3251,5802E,Unoccupied,"(-37.807106293352206, 144.95346088611086)",-37.807106293352206,144.95346088611086
6404,13661W,Present,"(-37.819664873146536, 144.9452234752842)",-37.819664873146536,144.9452234752842
1031,1201W,Present,"(-37.81273654814882, 144.95953731223602)",-37.81273654814882,144.95953731223602
4049,C6136,Unoccupied,"(-37.804317160431054, 144.95241101290793)",-37.804317160431054,144.95241101290793
807,C484,Present,"(-37.810782923439106, 144.96997298669012)",-37.810782923439106,144.96997298669012
3560,7086N,Present,"(-37.80883228611145, 144.95354270197825)",-37.80883228611145,144.95354270197825
3957,C5882,Present,"(-37.80502575552135, 144.95379739471906)",-37.80502575552135,144.95379739471906
6704,C518,Present,"(-37.810457776119115, 144.96982375968145)",-37.810457776119115,144.96982375968145
940,C762,Present,"(-37.81327276528682, 144.9683136598126)",-37.81327276528682,144.9683136598126
3092,5240E,Unoccupied,"(-37.80516761551131, 144.95731980486485)",-37.80516761551131,144.95731980486485
4489,3664N,Unoccupied,"(-37.80845158856687, 144.96747637427103)",-37.80845158856687,144.96747637427103
4281,C6898,Present,"(-37.80927077090735, 144.95587045729843)",-37.80927077090735,144.95587045729843
3058,5180E,Present,"(-37.81119449775253, 144.957505390307)",-37.81119449775253,144.957505390307
952,C814,Present,"(-37.81133017001849, 144.96742283713283)",-37.81133017001849,144.96742283713283
1125,C1166,Present,"(-37.81363641089597, 144.96007415293735)",-37.81363641089597,144.96007415293735
6241,13358E,Present,"(-37.82203849301031, 144.9477981508007)",-37.82203849301031,144.9477981508007
4266,C6864,Present,"(-37.80942924377933, 144.95577779777847)",-37.80942924377933,144.95577779777847
5180,C8012,Present,"(-37.810470857097584, 144.95247608011547)",-37.810470857097584,144.95247608011547
5857,C9130,Present,"(-37.79841124372694, 144.96483415326622)",-37.79841124372694,144.96483415326622
3101,5257W,Unoccupied,"(-37.80488415783765, 144.9572435399454)",-37.80488415783765,144.9572435399454
984,912E,Present,"(-37.816808953141, 144.96443606200222)",-37.816808953141,144.96443606200222
5859,C9138,Present,"(-37.798417779622156, 144.96489529290943)",-37.798417779622156,144.96489529290943
2244,3932N,Present,"(-37.81221282649996, 144.9545647431513)",-37.81221282649996,144.9545647431513
3634,7585S,Unoccupied,"(-37.80580572237205, 144.9544775689008)",-37.80580572237205,144.9544775689008
4047,C6132,Unoccupied,"(-37.80436378321067, 144.95240262176543)",-37.80436378321067,144.95240262176543
8767,8222E,Present,"(-37.829487809987405, 144.9669520309522)",-37.829487809987405,144.9669520309522
716,491W,Present,"(-37.81060601046354, 144.96976506770665)",-37.81060601046354,144.96976506770665
5887,12907S,Present,"(-37.798546165104554, 144.96523813543055)",-37.798546165104554,144.96523813543055
6115,C13556,Present,"(-37.81936103308774, 144.94544132790173)",-37.81936103308774,144.94544132790173
7056,4686Ea,Unoccupied,"(-37.804994804480884, 144.95918466191517)",-37.804994804480884,144.95918466191517
3405,6254N,Present,"(-37.80760467000953, 144.9663048493107)",-37.80760467000953,144.9663048493107
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
2472,C2834,Present,"(-37.810511723148295, 144.96829361850462)",-37.810511723148295,144.96829361850462
913,C672,Present,"(-37.814383963893654, 144.96882358314184)",-37.814383963893654,144.96882358314184
2318,2861S,Unoccupied,"(-37.81080964501693, 144.967633211193)",-37.81080964501693,144.967633211193
1543,1914N,Unoccupied,"(-37.81450344349496, 144.9696479546364)",-37.81450344349496,144.9696479546364
6114,C13552,Present,"(-37.81935188276865, 144.94547304889073)",-37.81935188276865,144.94547304889073
2680,10189W,Present,"(-37.80382682159421, 144.94939150990004)",-37.80382682159421,144.94939150990004
835,C596,Present,"(-37.80889488599543, 144.9691074735742)",-37.80889488599543,144.9691074735742
4365,C7164,Unoccupied,"(-37.80718811835289, 144.95368154521253)",-37.80718811835289,144.95368154521253
6064,13050N,Present,"(-37.82104865070899, 144.94339949099586)",-37.82104865070899,144.94339949099586
3061,5183W,Present,"(-37.81116922060891, 144.95735536202574)",-37.81116922060891,144.95735536202574
2293,2698N,Present,"(-37.8097954534028, 144.97041322072164)",-37.8097954534028,144.97041322072164
2323,2888N,Present,"(-37.810907523740994, 144.9666268212244)",-37.810907523740994,144.9666268212244
3510,6664N,Present,"(-37.808619975254956, 144.95851053592747)",-37.808619975254956,144.95851053592747
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
6056,13034N,Unoccupied,"(-37.82117319038632, 144.94391931390288)",-37.82117319038632,144.94391931390288
2702,10332E,Unoccupied,"(-37.80323724450006, 144.94399118932236)",-37.80323724450006,144.94399118932236
5025,9461S,Unoccupied,"(-37.83031768271073, 144.96571850171455)",-37.83031768271073,144.96571850171455
8991,7921W,Unoccupied,"(-37.82833729707376, 144.97107964009126)",-37.82833729707376,144.97107964009126
2668,10177W,Unoccupied,"(-37.804148877137436, 144.9493349031893)",-37.804148877137436,144.9493349031893
6436,13699W,Present,"(-37.819807078592184, 144.94590962160385)",-37.819807078592184,144.94590962160385
3196,5437W,Present,"(-37.80808044883812, 144.95460703377822)",-37.80808044883812,144.95460703377822
2324,2890N,Present,"(-37.81093248766649, 144.96654227147445)",-37.81093248766649,144.96654227147445
6105,C13516,Present,"(-37.819255595277355, 144.94580653889028)",-37.819255595277355,144.94580653889028
1108,C1132,Present,"(-37.81442543736077, 144.96043539605148)",-37.81442543736077,144.96043539605148
6163,13216N,Unoccupied,"(-37.81870911819312, 144.94735467296553)",-37.81870911819312,144.94735467296553
2557,C3104,Unoccupied,"(-37.81343025036114, 144.95832711117606)",-37.81343025036114,144.95832711117606
4339,C7032,Unoccupied,"(-37.80744670914361, 144.95861641691374)",-37.80744670914361,144.95861641691374
1154,C1250,Present,"(-37.811865930053884, 144.95926796578237)",-37.811865930053884,144.95926796578237
4759,8812E,Present,"(-37.82279550692837, 144.96678512086714)",-37.82279550692837,144.96678512086714
3064,5186E,Present,"(-37.81111058897861, 144.9574669362612)",-37.81111058897861,144.9574669362612
981,908E,Unoccupied,"(-37.81691389165914, 144.96448428294315)",-37.81691389165914,144.96448428294315
2667,10176E,Present,"(-37.80415897928181, 144.94952302106753)",-37.80415897928181,144.94952302106753
8335,C7736C,Present,"(-37.80314956292773, 144.9505000421462)",-37.80314956292773,144.9505000421462
2288,2678N,Present,"(-37.80969655516961, 144.97074848371005)",-37.80969655516961,144.97074848371005
4488,3662N,Present,"(-37.808431427939084, 144.9675469080883)",-37.808431427939084,144.9675469080883
2565,C3120,Present,"(-37.81349988040017, 144.95808871510755)",-37.81349988040017,144.95808871510755
815,C516,Present,"(-37.81051489159786, 144.9698502055112)",-37.81051489159786,144.9698502055112
2467,C2816,Present,"(-37.810434944384525, 144.96855587247694)",-37.810434944384525,144.96855587247694
3929,C5774,Present,"(-37.804368447801274, 144.9554163932999)",-37.804368447801274,144.9554163932999
1039,1228E,Unoccupied,"(-37.8122279003903, 144.95955850622957)",-37.8122279003903,144.95955850622957
5272,4505W,Unoccupied,"(-37.81176184617329, 144.9534716677163)",-37.81176184617329,144.9534716677163
6648,13624E,Unoccupied,"(-37.81938983038466, 144.94361466006205)",-37.81938983038466,144.94361466006205
2292,2694N,Present,"(-37.809775970010776, 144.97047921559414)",-37.809775970010776,144.97047921559414
5172,11605S,Unoccupied,"(-37.81084194077856, 144.95149999753815)",-37.81084194077856,144.95149999753815
3197,5444E,Present,"(-37.807953687580905, 144.95479673649325)",-37.807953687580905,144.95479673649325
6306,13369W,Unoccupied,"(-37.81961403369341, 144.94972824253819)",-37.81961403369341,144.94972824253819
5263,4525W,Unoccupied,"(-37.81092060724896, 144.95307956679574)",-37.81092060724896,144.95307956679574
1757,2380N,Unoccupied,"(-37.81433264770753, 144.96259635335218)",-37.81433264770753,144.96259635335218
2419,C2660,Present,"(-37.80965891034741, 144.97121818717784)",-37.80965891034741,144.97121818717784
4583,8310E,Present,"(-37.82531258561763, 144.96821379723454)",-37.82531258561763,144.96821379723454
3727,7762N,Unoccupied,"(-37.80254076503344, 144.9458218122118)",-37.80254076503344,144.9458218122118
8333,C7736A,Unoccupied,"(-37.80315648139222, 144.9505643124663)",-37.80315648139222,144.9505643124663
2651,10151W,Unoccupied,"(-37.80487227218458, 144.94920785251884)",-37.80487227218458,144.94920785251884
3618,7566N,Unoccupied,"(-37.80566694062923, 144.95489328638936)",-37.80566694062923,144.95489328638936
6200,13313W,Present,"(-37.82027604073188, 144.9471307764607)",-37.82027604073188,144.9471307764607
2197,3871S,Present,"(-37.8115174866941, 144.95748868329645)",-37.8115174866941,144.95748868329645
640,C104,Present,"(-37.80887308059522, 144.97189713846942)",-37.80887308059522,144.97189713846942
4997,9429S,Unoccupied,"(-37.830149272095724, 144.96629970781942)",-37.830149272095724,144.96629970781942
8900,C2980,Present,"(-37.812878828853684, 144.96016762973508)",-37.812878828853684,144.96016762973508
6278,13434E,Unoccupied,"(-37.8188399452001, 144.94861198110965)",-37.8188399452001,144.94861198110965
6666,9359S,Present,"(-37.8296685840769, 144.96795755165562)",-37.8296685840769,144.96795755165562
5875,C9202,Unoccupied,"(-37.79848480646727, 144.96551685131993)",-37.79848480646727,144.96551685131993
4825,9214N,Present,"(-37.83118251169136, 144.96665621048905)",-37.83118251169136,144.96665621048905
2408,C2638,Present,"(-37.80954375816891, 144.97161125514452)",-37.80954375816891,144.97161125514452
6029,13069S,Present,"(-37.82133791145512, 144.94386644681424)",-37.82133791145512,144.94386644681424
4088,C6296,Unoccupied,"(-37.804813638660896, 144.95081790039853)",-37.804813638660896,144.95081790039853
4824,9212N,Unoccupied,"(-37.831177348686154, 144.96668692042593)",-37.831177348686154,144.96668692042593
5142,9955S,Present,"(-37.82613533754706, 144.9669956285092)",-37.82613533754706,144.9669956285092
2461,C2802,Present,"(-37.81038310632941, 144.96873394207591)",-37.81038310632941,144.96873394207591
3374,6191W,Present,"(-37.80658679914876, 144.9511118550584)",-37.80658679914876,144.9511118550584
1891,1006E,Present,"(-37.81809113294334, 144.96276028078535)",-37.81809113294334,144.96276028078535
5902,C9044,Present,"(-37.80289673434031, 144.96725077727274)",-37.80289673434031,144.96725077727274
3904,C5720,Unoccupied,"(-37.80533675854116, 144.95524230909845)",-37.80533675854116,144.95524230909845
6413,13662E,Unoccupied,"(-37.819801064455454, 144.94535366675757)",-37.819801064455454,144.94535366675757
5378,11730E,Unoccupied,"(-37.80971788428776, 144.97300959313867)",-37.80971788428776,144.97300959313867
6662,8471W,Present,"(-37.82541197095398, 144.9666816058882)",-37.82541197095398,144.9666816058882
5051,9828N,Unoccupied,"(-37.825070695379665, 144.9702829329751)",-37.825070695379665,144.9702829329751
3719,7722N,Unoccupied,"(-37.8033264017554, 144.95290410890726)",-37.8033264017554,144.95290410890726
2460,C2800,Present,"(-37.81036428788403, 144.9687978547135)",-37.81036428788403,144.9687978547135
6107,C13524,Present,"(-37.81928017725923, 144.94572153329142)",-37.81928017725923,144.94572153329142
3476,6540N,Unoccupied,"(-37.80782093646036, 144.9612678162011)",-37.80782093646036,144.9612678162011
4199,C6678,Present,"(-37.80872796786283, 144.95848500888263)",-37.80872796786283,144.95848500888263
956,C826,Present,"(-37.811210911027, 144.9673683886752)",-37.811210911027,144.9673683886752
2172,3834N,Present,"(-37.81077772587672, 144.9595539329031)",-37.81077772587672,144.9595539329031
4919,9341S,Unoccupied,"(-37.82957875509607, 144.96826719814908)",-37.82957875509607,144.96826719814908
615,72E,Unoccupied,"(-37.80993497807388, 144.97237175555972)",-37.80993497807388,144.97237175555972
865,690E,Present,"(-37.814095683783655, 144.96881719043878)",-37.814095683783655,144.96881719043878
1545,1918N,Present,"(-37.81456889297397, 144.9694242770763)",-37.81456889297397,144.9694242770763
6092,13251S,Present,"(-37.82011525242285, 144.9431517749976)",-37.82011525242285,144.9431517749976
6922,10055S,Present,"(-37.82190885461032, 144.96309929184798)",-37.82190885461032,144.96309929184798
8830,8530E,Present,"(-37.82296651273282, 144.96756629065183)",-37.82296651273282,144.96756629065183
3516,6676N,Present,"(-37.80867892311177, 144.95830745188204)",-37.80867892311177,144.95830745188204
2530,C3002,Present,"(-37.813153083839765, 144.95927674392846)",-37.813153083839765,144.95927674392846
2174,3836N,Present,"(-37.81079471730854, 144.95949616725125)",-37.81079471730854,144.95949616725125
2888,4827W,Present,"(-37.81074420400237, 144.95863565013047)",-37.81074420400237,144.95863565013047
1114,C1144,Present,"(-37.814260020397086, 144.96035910621288)",-37.814260020397086,144.96035910621288
803,C470,Present,"(-37.811573534852734, 144.97033378179282)",-37.811573534852734,144.97033378179282
2544,C3058,Unoccupied,"(-37.813294243099435, 144.9587934623741)",-37.813294243099435,144.9587934623741
2169,3831S,Present,"(-37.81088343786246, 144.95967926675476)",-37.81088343786246,144.95967926675476
1148,C1230,Present,"(-37.8122740661467, 144.9594523566359)",-37.8122740661467,144.9594523566359
3644,7599S,Present,"(-37.805337957012156, 144.9502833511384)",-37.805337957012156,144.9502833511384
1122,C1160,Present,"(-37.81370571562784, 144.96010554578444)",-37.81370571562784,144.96010554578444
4496,3692N,Present,"(-37.80872620102045, 144.9665460954397)",-37.80872620102045,144.9665460954397
8841,8783W,Present,"(-37.82284865246656, 144.96645858672633)",-37.82284865246656,144.96645858672633
6166,13222N,Present,"(-37.8187644250353, 144.94716678567013)",-37.8187644250353,144.94716678567013
7863,2052N,Present,"(-37.817728233202544, 144.9585505955322)",-37.817728233202544,144.9585505955322
1115,C1146,Unoccupied,"(-37.814213767348214, 144.96033799768242)",-37.814213767348214,144.96033799768242
620,77W,Unoccupied,"(-37.80991444291292, 144.97225042704497)",-37.80991444291292,144.97225042704497
4830,9224N,Unoccupied,"(-37.83126704403207, 144.96638170644107)",-37.83126704403207,144.96638170644107
5266,4531W,Present,"(-37.81074527389115, 144.95299777390767)",-37.81074527389115,144.95299777390767
1006,951W,Present,"(-37.81305337978721, 144.96250770939437)",-37.81305337978721,144.96250770939437
5021,9453S,Unoccupied,"(-37.830275139404506, 144.9658662466181)",-37.830275139404506,144.9658662466181
6274,13351W,Present,"(-37.819715233005695, 144.94843253382635)",-37.819715233005695,144.94843253382635
5372,11718E,Present,"(-37.810080643719395, 144.9729594589469)",-37.810080643719395,144.9729594589469
5024,9459S,Unoccupied,"(-37.83030751183702, 144.9657543712225)",-37.83030751183702,144.9657543712225
2159,3809S,Unoccupied,"(-37.810675871318544, 144.96038209867683)",-37.810675871318544,144.96038209867683
5353,8887W,Present,"(-37.824908323670655, 144.96116233018282)",-37.824908323670655,144.96116233018282
8337,C6632b,Unoccupied,"(-37.808470225354085, 144.95937429833708)",-37.808470225354085,144.95937429833708
5360,8901W,Present,"(-37.82413759354036, 144.96206878558004)",-37.82413759354036,144.96206878558004
5245,11515S,Present,"(-37.81177122240427, 144.9523341402592)",-37.81177122240427,144.9523341402592
4262,C6856,Present,"(-37.80947043997966, 144.95577017845275)",-37.80947043997966,144.95577017845275
6755,13094N,Present,"(-37.821340163489396, 144.94461717427401)",-37.821340163489396,144.94461717427401
5238,11501S,Unoccupied,"(-37.81152512653162, 144.9532043905266)",-37.81152512653162,144.9532043905266
4050,C6138,Unoccupied,"(-37.804293831844774, 144.95241519870225)",-37.804293831844774,144.95241519870225
8336,C6632a,Unoccupied,"(-37.808460677241314, 144.95940727803438)",-37.808460677241314,144.95940727803438
3764,C4842,Present,"(-37.810404476469344, 144.95860336541426)",-37.810404476469344,144.95860336541426
3564,7090N,Present,"(-37.80887228659661, 144.9534031171151)",-37.80887228659661,144.9534031171151
3710,7676N,Unoccupied,"(-37.80377230962868, 144.95691685901107)",-37.80377230962868,144.95691685901107
927,C722,Present,"(-37.813645541218705, 144.96848423444078)",-37.813645541218705,144.96848423444078
4270,C6876,Unoccupied,"(-37.80936810877179, 144.9557893526814)",-37.80936810877179,144.9557893526814
3758,C4828,Present,"(-37.81061157978303, 144.95869809167482)",-37.81061157978303,144.95869809167482
5874,C9198,Present,"(-37.79848168467851, 144.96548768683328)",-37.79848168467851,144.96548768683328
4251,C6834,Unoccupied,"(-37.80932853709153, 144.95565051334395)",-37.80932853709153,144.95565051334395
4438,C7716,Unoccupied,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
6875,14110E,Present,"(-37.794365169210636, 144.95842838085989)",-37.794365169210636,144.95842838085989
2539,C3038,Present,"(-37.81323171234519, 144.95900754809128)",-37.81323171234519,144.95900754809128
3408,6257S,Unoccupied,"(-37.807708853788455, 144.96630832170874)",-37.807708853788455,144.96630832170874
2303,2826N,Present,"(-37.810417959083495, 144.96829192627465)",-37.810417959083495,144.96829192627465
2639,10111W,Unoccupied,"(-37.80357734637805, 144.9479108219798)",-37.80357734637805,144.9479108219798
6745,6621S,Unoccupied,"(-37.808482050941095, 144.95967700708283)",-37.808482050941095,144.95967700708283
2635,10105W,Unoccupied,"(-37.80341705438269, 144.94793731799047)",-37.80341705438269,144.94793731799047
6280,13438E,Present,"(-37.819002040631204, 144.94861828644474)",-37.819002040631204,144.94861828644474
5271,4503W,Present,"(-37.81181254780275, 144.95349529738968)",-37.81181254780275,144.95349529738968
6431,13689W,Present,"(-37.820327889427425, 144.94604541211345)",-37.820327889427425,144.94604541211345
6839,14038E,Unoccupied,"(-37.796732795269385, 144.9581411377249)",-37.796732795269385,144.9581411377249
2542,C3050,Present,"(-37.81327695117115, 144.95885266404122)",-37.81327695117115,144.95885266404122
4439,C7718,Unoccupied,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
5983,3753S,Present,"(-37.80989160179435, 144.9630751739479)",-37.80989160179435,144.9630751739479
2747,4576E,Present,"(-37.80803999840939, 144.96604209597555)",-37.80803999840939,144.96604209597555
8839,8779W,Present,"(-37.82288188823651, 144.9663858525641)",-37.82288188823651,144.9663858525641
3559,7085S,Unoccupied,"(-37.80894274538265, 144.9536800040944)",-37.80894274538265,144.9536800040944
8346,767Wa,Unoccupied,"(-37.81243621759688, 144.9678039100279)",-37.81243621759688,144.9678039100279
2642,10116E,Present,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
6154,C13720,Present,"(-37.820063418455405, 144.94301059305812)",-37.820063418455405,144.94301059305812
1470,1773S,Present,"(-37.816713050808474, 144.9662354050186)",-37.816713050808474,144.9662354050186
4427,C7694,Unoccupied,"(-37.80365748714469, 144.9550320987078)",-37.80365748714469,144.9550320987078
2531,C3006,Present,"(-37.813161835822356, 144.95924678075454)",-37.813161835822356,144.95924678075454
5141,9954N,Unoccupied,"(-37.825929575948365, 144.96735529376676)",-37.825929575948365,144.96735529376676
3698,7663S,Present,"(-37.804081524564765, 144.95801944615067)",-37.804081524564765,144.95801944615067
5096,9894N,Present,"(-37.82548875847726, 144.96884326235067)",-37.82548875847726,144.96884326235067
5302,9537S,Unoccupied,"(-37.82821393553013, 144.96513905809988)",-37.82821393553013,144.96513905809988
3930,C5776,Present,"(-37.80434280466035, 144.95542100312656)",-37.80434280466035,144.95542100312656
4651,8468E,Present,"(-37.82544463527283, 144.96686486987795)",-37.82544463527283,144.96686486987795
8828,8526E,Unoccupied,"(-37.82306943531425, 144.96753503480053)",-37.82306943531425,144.96753503480053
834,C592,Unoccupied,"(-37.80892154574239, 144.9691197385414)",-37.80892154574239,144.9691197385414
2435,C2724,Present,"(-37.80990273880823, 144.97038501897038)",-37.80990273880823,144.97038501897038
